eskuinera
260491, 0.05, -0.45, 0.43, 18.31, -0.61, 8.42, 18.91, 10.40, -11.44, 101.90
260618, 0.00, -0.29, 0.58, -1.22, -0.24, 0.24, 18.58, 9.34, -11.12, 101.90
260744, 0.00, -0.51, 0.69, 23.68, -1.89, 2.08, 18.96, 8.67, -11.49, 101.90
260871, -0.00, -0.30, 0.60, 3.42, -0.49, 1.28, 18.81, 8.80, -12.07, 101.90
260998, -0.04, -0.35, 0.93, 10.74, -1.71, 0.49, 18.30, 7.70, -11.69, 101.90
261124, 0.04, -0.13, 1.06, -30.21, 1.10, -2.93, 19.10, 7.60, -11.84, 101.89
261250, -0.07, -0.32, 0.76, 26.00, -4.09, -2.14, 19.26, 6.79, -11.78, 101.90
261376, 0.03, -0.27, 1.15, -4.03, -0.61, -2.87, 19.26, 6.41, -12.34, 101.89
261503, -0.09, -0.12, 1.56, 11.05, -4.64, -4.03, 19.60, 6.86, -12.28, 101.90
261630, 0.12, -0.61, 0.79, -19.96, 2.38, -0.55, 19.15, 5.80, -11.61, 101.89
261756, 0.02, -1.18, -0.81, 115.84, -8.97, 0.24, 19.64, 6.04, -12.92, 101.90
261883, -0.26, 0.10, 2.67, -42.66, -8.79, 1.77, 19.76, 5.66, -12.50, 101.90
262009, -0.00, -0.04, 1.20, -12.15, -1.59, 4.33, 19.70, 5.19, -12.85, 101.90
262136, -0.09, -0.33, 0.59, 33.87, -7.39, 8.48, 19.26, 5.43, -11.87, 101.90
262262, 0.00, -0.62, 2.42, -78.98, -1.16, 1.59, 19.76, 4.39, -11.33, 101.90
262388, -0.63, -0.95, -0.53, -78.19, -3.91, 0.06, 19.24, 4.02, -11.50, 101.90
262515, -0.10, -0.10, 1.76, 1.95, -2.93, 0.85, 19.20, 5.16, -10.07, 101.90
262641, 0.02, 0.12, 2.08, 22.40, 1.22, 0.43, 18.91, 5.60, -11.16, 101.90
262767, -0.03, -0.44, 0.01, -11.96, -3.05, -0.24, 18.64, 4.76, -10.89, 101.90
262894, 0.14, -0.46, 1.04, 10.93, 0.18, -5.92, 18.82, 4.61, -11.50, 101.90
263021, 0.07, -0.21, 1.39, 31.74, -0.55, -2.75, 19.07, 4.85, -10.79, 101.90
263148, 0.00, -1.13, -2.03, 21.12, -12.88, 3.05, 19.64, 4.06, -9.48, 101.89
263275, -0.04, -0.95, -0.89, -67.26, -3.30, -1.28, 19.74, 4.41, -10.45, 101.90
263403, 0.10, 1.29, 4.00, -168.70, -7.02, -4.21, 19.87, 6.59, -11.01, 101.90
263529, -0.07, -0.38, 0.36, -7.69, 3.23, -2.08, 20.50, 4.88, -11.11, 101.89
263655, -0.06, -0.21, 1.05, 5.55, -0.06, 2.08, 19.40, 4.63, -10.93, 101.90
263781, 0.05, -0.67, -0.08, -41.50, -3.11, 0.18, 20.07, 4.72, -10.50, 101.88
263907, -0.02, -0.24, 0.25, -120.18, 8.97, -1.83, 18.84, 4.02, -10.66, 101.90
denbora=
12656
