2998696, -0.00, -0.04, 1.02, 0.85, 15.38, -9.22, -9.22, -46.30, -15.55, 102.10
2998822, -0.11, -0.01, 1.02, 0.73, -0.24, 0.24, -8.74, -45.72, -15.59, 102.08
2998949, -0.06, 0.01, 1.01, 1.59, 0.98, 6.84, -8.90, -45.97, -14.79, 102.10
2999075, -0.11, 0.04, 0.96, 1.22, -0.18, 7.02, -9.01, -46.18, -16.03, 102.10
2999201, -0.02, 0.06, 1.07, 1.46, 0.92, -2.26, -9.41, -46.13, -15.69, 102.09
2999327, -0.08, 0.02, 1.04, 1.53, 0.18, -4.46, -10.38, -45.75, -15.94, 102.10
2999453, -0.19, 0.02, 1.10, 1.16, -1.16, -8.97, -10.00, -46.03, -15.72, 102.10
2999579, 0.09, -0.04, 1.18, 2.20, -1.71, -2.08, -9.70, -45.70, -14.61, 102.09
2999705, 0.10, -0.10, 0.70, -0.92, 2.01, -0.79, -10.52, -44.82, -14.70, 102.10
2999831, -0.00, -0.03, 0.73, 0.24, 1.65, 4.09, -9.95, -45.39, -14.20, 102.10
2999958, -0.00, 0.08, 1.11, 1.46, 1.71, -0.67, -10.19, -45.01, -13.95, 102.10
3000085, -0.02, 0.03, 0.75, 0.67, -1.22, -1.59, -9.18, -44.19, -13.05, 102.10
3000212, 0.16, 0.01, 1.09, 0.92, -0.31, -2.14, -8.56, -43.52, -14.22, 102.10
3000339, -0.01, -0.00, 1.03, 0.92, -0.79, -0.24, -8.00, -42.33, -15.92, 102.10
3000465, 0.03, -0.05, 0.94, 1.16, 0.55, 0.98, -7.56, -42.11, -15.56, 102.09
3000591, -0.01, -0.04, 1.05, 2.20, -0.12, 5.98, -6.45, -41.60, -18.02, 102.10
3000718, -0.04, 0.03, 1.05, 1.65, -0.06, 6.90, -6.79, -41.15, -17.91, 102.07
3000844, 0.06, 0.03, 1.08, 1.16, -1.22, -1.34, -6.09, -40.50, -17.04, 102.10
3000971, 0.17, 0.01, 1.15, 0.61, 0.06, 0.12, -6.52, -40.45, -17.63, 102.09
3001097, 0.09, 0.03, 0.94, 1.04, -0.24, 10.19, -6.69, -39.90, -17.87, 102.10
3001223, 0.16, 0.02, 0.90, 1.46, -0.24, 4.52, -6.81, -39.78, -17.59, 102.10
3001350, 0.12, 0.02, 0.98, 1.10, 0.18, 2.38, -7.10, -40.08, -16.67, 102.10
3001476, -0.00, -0.03, 0.98, 0.61, 0.85, 3.60, -7.19, -39.47, -16.33, 102.09
3001601, 0.01, -0.03, 1.03, 0.98, -0.24, -14.47, -7.17, -39.58, -16.21, 102.09
3001727, -0.06, -0.07, 0.98, 0.73, 0.00, -23.56, -6.67, -39.32, -17.59, 102.10
3001853, -0.06, -0.15, 1.00, 0.79, -0.61, 0.79, -6.01, -39.25, -17.46, 102.10
3001980, -0.00, -0.08, 0.92, 1.22, -0.12, 12.88, -6.21, -39.39, -15.60, 102.10
3002106, 0.03, -0.00, 0.92, 1.04, 0.00, -3.66, -6.13, -38.77, -16.65, 102.09
3002233, 0.08, 0.01, 1.04, 1.04, -0.79, -10.13, -6.52, -39.38, -15.09, 102.10
3002359, -0.09, -0.04, 1.06, 1.59, -1.10, -10.50, -5.75, -38.70, -14.95, 102.08
3002486, -0.03, -0.04, 0.96, 1.40, 1.65, -2.56, -5.09, -38.95, -12.90, 102.10
3002613, -0.01, -0.01, 0.93, 1.59, 1.89, 6.04, -5.32, -38.93, -12.04, 102.09
3002739, -0.01, 0.06, 1.04, 1.16, 0.92, 4.94, -5.20, -38.84, -11.34, 102.10
3002865, -0.01, -0.03, 1.00, 1.16, 0.49, -0.18, -5.25, -39.81, -10.21, 102.09
3002991, -0.05, 0.05, 0.78, -2.93, -0.55, 9.83, -4.88, -40.37, -10.21, 102.10
3003116, -0.04, -0.00, 1.24, 1.83, -1.65, -1.95, -4.77, -40.83, -10.46, 102.10
3003242, -0.01, 0.05, 0.91, 1.77, 2.14, 4.21, -4.80, -41.70, -9.44, 102.10
3003367, 0.04, 0.07, 1.16, 1.53, 1.59, -2.56, -4.14, -41.31, -9.68, 102.10
3003492, 0.03, -0.05, 0.95, 1.95, 0.79, -5.92, -3.89, -41.53, -10.02, 102.10
3003617, 0.00, -0.04, 0.96, 0.55, 0.49, 2.32, -2.93, -42.04, -11.08, 102.10
3003742, -0.00, 0.06, 0.96, 1.65, 0.79, 6.65, -3.43, -41.88, -11.08, 102.08
3003868, -0.02, 0.12, 0.94, 1.16, 0.24, 9.70, -3.44, -42.64, -10.91, 102.10
3003994, 0.05, 0.13, 0.96, 0.79, 0.49, 10.44, -2.81, -42.97, -12.11, 102.08
3004120, 0.12, 0.12, 0.96, 1.53, -1.16, 1.10, -3.55, -42.69, -11.83, 102.10
3004246, 0.20, 0.04, 1.01, 0.55, 0.37, -4.09, -3.78, -43.60, -12.26, 102.10
3004372, 0.15, -0.09, 0.92, -0.92, 0.43, -7.87, -3.77, -41.96, -12.35, 102.10
3004498, -0.01, -0.03, 0.75, 2.75, -1.16, 4.27, -4.68, -42.20, -10.78, 102.10
3004625, 0.11, -0.06, 1.15, -0.31, 1.65, 11.05, -5.20, -41.72, -9.47, 102.10
3004751, 0.06, 0.06, 1.03, 1.65, 0.37, 4.03, -7.25, -41.16, -10.17, 102.10
3004877, -0.01, 0.09, 1.04, 0.61, -0.37, -4.27, -7.85, -40.36, -10.83, 102.10
3005003, -0.12, 0.00, 0.91, 0.31, 0.73, -0.92, -8.00, -38.90, -12.10, 102.10
3005130, -0.08, 0.06, 0.77, -0.49, 0.18, 4.03, -8.72, -38.39, -11.94, 102.09
3005256, -0.03, 0.03, 0.87, -0.49, 0.55, -4.76, -8.59, -37.59, -13.17, 102.10
3005383, 0.03, -0.04, 0.77, -0.49, 0.92, 4.15, -8.90, -37.48, -14.60, 102.10
3005510, 0.02, 0.06, 0.97, -0.49, 0.49, 4.46, -9.11, -37.06, -14.90, 102.09
3005637, -0.03, 0.00, 0.80, 0.61, -14.89, 7.87, -9.31, -37.06, -17.03, 102.10
3005763, -0.03, 0.14, 1.05, 1.16, 0.73, -2.93, -9.68, -35.94, -17.65, 102.09
3005889, 0.10, 0.03, 1.15, 2.62, -0.12, -5.43, -8.54, -35.64, -18.84, 102.08
